"stage"	"gender"	"ethnicity"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"White"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Latino"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Arab"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	"Other"
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Female"	
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Black"
"Grad"	"Male"	"Native American"
"Grad"	"Male"	"Native American"
"Grad"	"Male"	"Native American"
"Grad"	"Male"	"Native American"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"Asian"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
